name,language,handwritten,year_range
45405.pdf,de,False,1925-1929
45031.pdf,de,False,1925-1929
45519.pdf,de,False,1925-1929
45236.pdf,de,False,1925-1929
45184.pdf,de,False,1925-1929
45321.pdf,de,False,1925-1929
45148.pdf,de,False,1925-1929
45094.pdf,de,False,1925-1929
45106.pdf,de,False,1925-1929
45511.pdf,de,False,1925-1929
45358.pdf,de,False,1925-1929
45317.pdf,de,False,1925-1929
45115.pdf,de,False,1925-1929
52350.pdf,de,False,1985-1989
57163.pdf,de,False,1985-1989
62756.pdf,de,False,1985-1989
58878.pdf,de,False,1990-1994
55751.pdf,de,False,1990-1994
49561.pdf,de,False,1990-1994
60044.pdf,de,False,1990-1994
60663.pdf,de,False,1990-1994
61464.pdf,de,False,1990-1994
61093.pdf,de,False,1990-1994
61286.pdf,de,False,1990-1994
56178.pdf,de,False,1990-1994
62407.pdf,de,False,1990-1994
58872.pdf,de,False,1990-1994
54526.pdf,de,False,1990-1994
61060.pdf,de,False,1990-1994
56182.pdf,de,False,1990-1994
49550.pdf,de,False,1990-1994
57865.pdf,de,False,1990-1994
60739.pdf,de,False,1990-1994
56427.pdf,de,False,1990-1994
58206.pdf,de,False,1990-1994
61399.pdf,de,False,1990-1994
57999.pdf,de,False,1990-1994
61393.pdf,de,False,1990-1994
61928.pdf,de,False,1990-1994
62129.pdf,de,False,1990-1994
60621.pdf,de,False,1990-1994
57223.pdf,de,False,1990-1994
54677.pdf,de,False,1990-1994
57920.pdf,de,False,1990-1994
54685.pdf,de,False,1990-1994
54480.pdf,de,False,1990-1994
61413.pdf,de,False,1990-1994
56189.pdf,de,False,1990-1994
62285.pdf,de,False,1990-1994
57954.pdf,de,False,1990-1994
62124.pdf,de,False,1990-1994
57522.pdf,de,False,1990-1994
57645.pdf,de,False,1990-1994
58388.pdf,de,False,1990-1994
57414.pdf,de,False,1990-1994
60767.pdf,de,False,1990-1994
57837.pdf,de,False,1990-1994
62375.pdf,de,False,1990-1994
57671.pdf,de,False,1990-1994
57670.pdf,de,False,1990-1994
57569.pdf,de,False,1990-1994
57843.pdf,de,False,1990-1994
54523.pdf,de,False,1990-1994
54782.pdf,de,False,1990-1994
61951.pdf,de,False,1990-1994
57333.pdf,de,False,1990-1994
62755.pdf,de,False,1990-1994
56984.pdf,de,False,1990-1994
58521.pdf,de,False,1990-1994
58341.pdf,de,False,1990-1994
54605.pdf,de,False,1990-1994
56180.pdf,de,False,1990-1994
56959.pdf,de,False,1990-1994
54497.pdf,de,False,1990-1994
58697.pdf,de,False,1990-1994
54910.pdf,de,False,1990-1994
61222.pdf,de,False,1990-1994
58250.pdf,de,False,1990-1994
56089.pdf,de,False,1990-1994
55586.pdf,de,False,1990-1994
55850.pdf,de,False,1990-1994
55425.pdf,de,False,1990-1994
55890.pdf,de,False,1990-1994
58409.pdf,de,False,1990-1994
56631.pdf,de,False,1990-1994
54922.pdf,de,False,1990-1994
58938.pdf,de,False,1990-1994
57590.pdf,de,False,1990-1994
52281.pdf,de,False,1990-1994
58732.pdf,de,False,1990-1994
58911.pdf,de,False,1990-1994
58718.pdf,de,False,1990-1994
58039.pdf,de,False,1990-1994
57379.pdf,de,False,1990-1994
57921.pdf,de,False,1990-1994
56128.pdf,de,False,1990-1994
54790.pdf,de,False,1990-1994
57567.pdf,de,False,1990-1994
57263.pdf,de,False,1990-1994
59621.pdf,de,False,1990-1994
58462.pdf,de,False,1990-1994
58395.pdf,de,False,1990-1994
57331.pdf,de,False,1990-1994
60990.pdf,de,False,1990-1994
56143.pdf,de,False,1990-1994
59498.pdf,de,False,1990-1994
57514.pdf,de,False,1990-1994
58969.pdf,de,False,1990-1994
58168.pdf,de,False,1990-1994
54937.pdf,de,False,1990-1994
61266.pdf,de,False,1990-1994
58258.pdf,de,False,1990-1994
54862.pdf,de,False,1990-1994
56205.pdf,de,False,1990-1994
52352.pdf,de,False,1990-1994
60622.pdf,de,False,1990-1994
55552.pdf,de,False,1990-1994
59676.pdf,de,False,1990-1994
61195.pdf,de,False,1990-1994
61220.pdf,de,False,1990-1994
58221.pdf,de,False,1990-1994
61423.pdf,de,False,1990-1994
57748.pdf,de,False,1990-1994
57978.pdf,de,False,1990-1994
55907.pdf,de,False,1990-1994
56083.pdf,de,False,1990-1994
57028.pdf,de,False,1990-1994
60910.pdf,de,False,1990-1994
61315.pdf,de,False,1990-1994
54851.pdf,de,False,1990-1994
61267.pdf,de,False,1990-1994
61144.pdf,de,False,1990-1994
58470.pdf,de,False,1990-1994
57866.pdf,de,False,1990-1994
56148.pdf,de,False,1990-1994
56177.pdf,de,False,1990-1994
55726.pdf,de,False,1990-1994
61100.pdf,de,False,1990-1994
58000.pdf,de,False,1990-1994
62230.pdf,de,False,1990-1994
55680.pdf,de,False,1990-1994
55715.pdf,de,False,1990-1994
61383.pdf,de,False,1990-1994
55182.pdf,de,False,1990-1994
54945.pdf,de,False,1990-1994
54926.pdf,de,False,1990-1994
52282.pdf,de,False,1990-1994
53989.pdf,de,False,2000-2004
60379.pdf,de,False,2000-2004
60381.pdf,de,False,1995-1999
35694.pdf,de,False,1970-1974
32773.pdf,de,False,1970-1974
39496.pdf,de,False,1970-1974
39024.pdf,de,False,1970-1974
39607.pdf,de,False,1970-1974
35690.pdf,de,False,1970-1974
39251.pdf,de,False,1970-1974
35415.pdf,de,False,1970-1974
38471.pdf,de,False,1970-1974
35597.pdf,de,False,1970-1974
40604.pdf,de,False,1970-1974
38817.pdf,de,False,1970-1974
38420.pdf,de,False,1970-1974
35883.pdf,de,False,1970-1974
35282.pdf,de,False,1970-1974
35686.pdf,de,False,1970-1974
34506.pdf,de,False,1970-1974
35837.pdf,de,False,1970-1974
35750.pdf,de,False,1970-1974
34306.pdf,de,False,1970-1974
35754.pdf,de,False,1970-1974
35755.pdf,de,False,1970-1974
38470.pdf,de,False,1970-1974
35768.pdf,de,False,1970-1974
35240.pdf,de,False,1970-1974
35585.pdf,de,False,1970-1974
35766.pdf,de,False,1970-1974
35553.pdf,de,False,1970-1974
34373.pdf,de,False,1970-1974
34494.pdf,de,False,1970-1974
38915.pdf,de,False,1970-1974
38459.pdf,de,False,1970-1974
35749.pdf,de,False,1970-1974
35841.pdf,de,False,1970-1974
39504.pdf,de,False,1970-1974
39478.pdf,de,False,1970-1974
35700.pdf,de,False,1970-1974
35578.pdf,de,False,1970-1974
35601.pdf,de,False,1970-1974
35204.pdf,de,False,1970-1974
39599.pdf,de,False,1970-1974
39412.pdf,de,False,1970-1974
35590.pdf,de,False,1970-1974
38769.pdf,de,False,1970-1974
35551.pdf,de,False,1970-1974
35583.pdf,de,False,1970-1974
39630.pdf,de,False,1970-1974
35860.pdf,de,False,1970-1974
40541.pdf,de,False,1970-1974
35403.pdf,de,False,1970-1974
39938.pdf,de,False,1970-1974
38383.pdf,de,False,1970-1974
38888.pdf,de,False,1970-1974
38892.pdf,de,False,1970-1974
35600.pdf,de,False,1970-1974
39121.pdf,de,False,1970-1974
37041.pdf,de,False,1970-1974
35836.pdf,de,False,1970-1974
34571.pdf,de,False,1970-1974
35399.pdf,de,False,1970-1974
55193.pdf,de,False,1970-1974
35311.pdf,de,False,1970-1974
35550.pdf,de,False,1970-1974
35491.pdf,de,False,1970-1974
34334.pdf,de,False,1970-1974
33817.pdf,de,False,1970-1974
35536.pdf,de,False,1970-1974
35552.pdf,de,False,1970-1974
35753.pdf,de,False,1970-1974
37053.pdf,de,False,1970-1974
35308.pdf,de,False,1970-1974
35735.pdf,de,False,1970-1974
35169.pdf,de,False,1970-1974
35838.pdf,de,False,1970-1974
40080.pdf,de,False,1970-1974
38893.pdf,de,False,1970-1974
31661.pdf,de,False,1965-1969
30931.pdf,de,False,1965-1969
33132.pdf,de,False,1965-1969
33630.pdf,de,False,1965-1969
30890.pdf,de,False,1965-1969
50652.pdf,de,False,1965-1969
31196.pdf,de,False,1965-1969
31614.pdf,de,False,1965-1969
33638.pdf,de,False,1965-1969
33034.pdf,de,False,1965-1969
32217.pdf,de,False,1965-1969
31326.pdf,de,False,1965-1969
32907.pdf,de,False,1965-1969
33240.pdf,de,False,1965-1969
30957.pdf,de,False,1965-1969
31047.pdf,de,False,1965-1969
32372.pdf,de,False,1965-1969
31646.pdf,de,False,1965-1969
33014.pdf,de,False,1965-1969
33249.pdf,de,False,1965-1969
31040.pdf,de,False,1965-1969
32622.pdf,de,False,1965-1969
31180.pdf,de,False,1965-1969
33246.pdf,de,False,1965-1969
32446.pdf,de,False,1965-1969
32396.pdf,de,False,1965-1969
33135.pdf,de,False,1965-1969
33269.pdf,de,False,1965-1969
32194.pdf,de,False,1965-1969
33236.pdf,de,False,1965-1969
33421.pdf,de,False,1965-1969
33251.pdf,de,False,1965-1969
32361.pdf,de,False,1965-1969
32356.pdf,de,False,1965-1969
55069.pdf,de,False,1965-1969
33248.pdf,de,False,1965-1969
31022.pdf,de,False,1965-1969
31372.pdf,de,False,1965-1969
33134.pdf,de,False,1965-1969
33143.pdf,de,False,1965-1969
30915.pdf,de,False,1965-1969
31451.pdf,de,False,1965-1969
30939.pdf,de,False,1965-1969
31034.pdf,de,False,1965-1969
30895.pdf,de,False,1965-1969
31032.pdf,de,False,1965-1969
33194.pdf,de,False,1965-1969
31417.pdf,de,False,1965-1969
31380.pdf,de,False,1965-1969
32160.pdf,de,False,1965-1969
31722.pdf,de,False,1965-1969
32304.pdf,de,False,1965-1969
32330.pdf,de,False,1965-1969
50616.pdf,de,False,1965-1969
31503.pdf,de,False,1965-1969
32667.pdf,de,False,1965-1969
32303.pdf,de,False,1965-1969
31347.pdf,de,False,1965-1969
31701.pdf,de,False,1965-1969
30922.pdf,de,False,1965-1969
33280.pdf,de,False,1965-1969
50611.pdf,de,False,1965-1969
50610.pdf,de,False,1965-1969
31211.pdf,de,False,1965-1969
31334.pdf,de,False,1965-1969
31434.pdf,de,False,1965-1969
31530.pdf,de,False,1965-1969
31859.pdf,de,False,1965-1969
31445.pdf,de,False,1965-1969
32865.pdf,de,False,1965-1969
32172.pdf,de,False,1965-1969
32801.pdf,de,False,1965-1969
31366.pdf,de,False,1965-1969
31304.pdf,de,False,1965-1969
33260.pdf,de,False,1965-1969
31359.pdf,de,False,1965-1969
31240.pdf,de,False,1965-1969
31353.pdf,de,False,1965-1969
50667.pdf,de,False,1965-1969
33018.pdf,de,False,1965-1969
33020.pdf,de,False,1965-1969
31183.pdf,de,False,1965-1969
32405.pdf,de,False,1965-1969
31743.pdf,de,False,1965-1969
31193.pdf,de,False,1965-1969
33022.pdf,de,False,1965-1969
32142.pdf,de,False,1965-1969
31734.pdf,de,False,1965-1969
30950.pdf,de,False,1965-1969
32244.pdf,de,False,1965-1969
31373.pdf,de,False,1965-1969
30954.pdf,de,False,1965-1969
31195.pdf,de,False,1965-1969
32342.pdf,de,False,1965-1969
31433.pdf,de,False,1965-1969
31092.pdf,de,False,1965-1969
33257.pdf,de,False,1965-1969
50605.pdf,de,False,1965-1969
32688.pdf,de,False,1965-1969
33201.pdf,de,False,1965-1969
33048.pdf,de,False,1965-1969
50608.pdf,de,False,1965-1969
31582.pdf,de,False,1965-1969
33713.pdf,de,False,1965-1969
32485.pdf,de,False,1965-1969
33142.pdf,de,False,1965-1969
32872.pdf,de,False,1965-1969
33283.pdf,de,False,1965-1969
33138.pdf,de,False,1965-1969
30985.pdf,de,False,1965-1969
33241.pdf,de,False,1965-1969
31216.pdf,de,False,1965-1969
32673.pdf,de,False,1965-1969
32619.pdf,de,False,1965-1969
31526.pdf,de,False,1965-1969
32242.pdf,de,False,1965-1969
31397.pdf,de,False,1965-1969
32222.pdf,de,False,1965-1969
31105.pdf,de,False,1965-1969
32176.pdf,de,False,1965-1969
32830.pdf,de,False,1965-1969
31543.pdf,de,False,1965-1969
33136.pdf,de,False,1965-1969
31418.pdf,de,False,1965-1969
31336.pdf,de,False,1965-1969
31207.pdf,de,False,1965-1969
31085.pdf,de,False,1965-1969
33047.pdf,de,False,1965-1969
31618.pdf,de,False,1965-1969
30976.pdf,de,False,1965-1969
31306.pdf,de,False,1965-1969
30923.pdf,de,False,1965-1969
50618.pdf,de,False,1965-1969
31703.pdf,de,False,1965-1969
31149.pdf,de,False,1965-1969
32042.pdf,de,False,1965-1969
33133.pdf,de,False,1965-1969
33263.pdf,de,False,1965-1969
32130.pdf,de,False,1965-1969
31154.pdf,de,False,1965-1969
33261.pdf,de,False,1965-1969
32250.pdf,de,False,1965-1969
31851.pdf,de,False,1965-1969
31415.pdf,de,False,1965-1969
33253.pdf,de,False,1965-1969
32461.pdf,de,False,1965-1969
32697.pdf,de,False,1965-1969
33267.pdf,de,False,1965-1969
50615.pdf,de,False,1965-1969
31459.pdf,de,False,1965-1969
32486.pdf,de,False,1965-1969
30940.pdf,de,False,1965-1969
31369.pdf,de,False,1965-1969
33169.pdf,de,False,1965-1969
32283.pdf,de,False,1965-1969
33141.pdf,de,False,1965-1969
31170.pdf,de,False,1965-1969
33270.pdf,de,False,1965-1969
32700.pdf,de,False,1965-1969
31350.pdf,de,False,1965-1969
31272.pdf,de,False,1965-1969
32504.pdf,de,False,1965-1969
33023.pdf,de,False,1965-1969
32991.pdf,de,False,1965-1969
33266.pdf,de,False,1965-1969
33144.pdf,de,False,1965-1969
32506.pdf,de,False,1965-1969
32796.pdf,de,False,1965-1969
31089.pdf,de,False,1965-1969
33200.pdf,de,False,1965-1969
30859.pdf,de,False,1965-1969
31360.pdf,de,False,1965-1969
32170.pdf,de,False,1965-1969
32313.pdf,de,False,1965-1969
32847.pdf,de,False,1965-1969
31376.pdf,de,False,1965-1969
33715.pdf,de,False,1965-1969
31201.pdf,de,False,1965-1969
31398.pdf,de,False,1965-1969
31443.pdf,de,False,1965-1969
33145.pdf,de,False,1965-1969
33238.pdf,de,False,1965-1969
33291.pdf,de,False,1965-1969
32468.pdf,de,False,1965-1969
31041.pdf,de,False,1965-1969
31268.pdf,de,False,1965-1969
32651.pdf,de,False,1965-1969
31048.pdf,de,False,1965-1969
33129.pdf,de,False,1965-1969
50612.pdf,de,False,1965-1969
31632.pdf,de,False,1965-1969
32192.pdf,de,False,1965-1969
33255.pdf,de,False,1965-1969
31450.pdf,de,False,1965-1969
33268.pdf,de,False,1965-1969
32819.pdf,de,False,1965-1969
32168.pdf,de,False,1965-1969
33275.pdf,de,False,1965-1969
50622.pdf,de,False,1965-1969
31339.pdf,de,False,1965-1969
31628.pdf,de,False,1965-1969
32289.pdf,de,False,1965-1969
30926.pdf,de,False,1965-1969
31090.pdf,de,False,1965-1969
32326.pdf,de,False,1965-1969
32269.pdf,de,False,1965-1969
32241.pdf,de,False,1965-1969
32151.pdf,de,False,1965-1969
32300.pdf,de,False,1965-1969
30964.pdf,de,False,1965-1969
33710.pdf,de,False,1965-1969
33243.pdf,de,False,1965-1969
39486.pdf,de,False,1975-1979
48206.pdf,de,False,1975-1979
49339.pdf,de,False,1975-1979
49049.pdf,de,False,1975-1979
38439.pdf,de,False,1975-1979
49318.pdf,de,False,1975-1979
48807.pdf,de,False,1975-1979
38396.pdf,de,False,1975-1979
51314.pdf,de,False,1975-1979
51701.pdf,de,False,1975-1979
49336.pdf,de,False,1975-1979
51685.pdf,de,False,1975-1979
51858.pdf,de,False,1975-1979
48955.pdf,de,False,1975-1979
49076.pdf,de,False,1975-1979
50268.pdf,de,False,1975-1979
49333.pdf,de,False,1975-1979
38916.pdf,de,False,1975-1979
48559.pdf,de,False,1975-1979
50065.pdf,de,False,1975-1979
49429.pdf,de,False,1975-1979
48714.pdf,de,False,1975-1979
50204.pdf,de,False,1975-1979
49365.pdf,de,False,1975-1979
48692.pdf,de,False,1975-1979
49021.pdf,de,False,1975-1979
38912.pdf,de,False,1975-1979
49328.pdf,de,False,1975-1979
48396.pdf,de,False,1975-1979
38640.pdf,de,False,1975-1979
48386.pdf,de,False,1975-1979
49088.pdf,de,False,1975-1979
40610.pdf,de,False,1975-1979
49324.pdf,de,False,1975-1979
50265.pdf,de,False,1975-1979
49268.pdf,de,False,1975-1979
49295.pdf,de,False,1975-1979
38889.pdf,de,False,1975-1979
40195.pdf,de,False,1975-1979
49373.pdf,de,False,1975-1979
52253.pdf,de,False,1975-1979
48957.pdf,de,False,1975-1979
49452.pdf,de,False,1975-1979
49374.pdf,de,False,1975-1979
49163.pdf,de,False,1975-1979
51500.pdf,de,False,1975-1979
51430.pdf,de,False,1975-1979
48207.pdf,de,False,1975-1979
39493.pdf,de,False,1975-1979
50895.pdf,de,False,1975-1979
49898.pdf,de,False,1975-1979
49317.pdf,de,False,1975-1979
39191.pdf,de,False,1975-1979
49321.pdf,de,False,1975-1979
49890.pdf,de,False,1975-1979
50115.pdf,de,False,1975-1979
38504.pdf,de,False,1975-1979
48290.pdf,de,False,1975-1979
48951.pdf,de,False,1975-1979
48679.pdf,de,False,1975-1979
49375.pdf,de,False,1975-1979
39510.pdf,de,False,1975-1979
50991.pdf,de,False,1975-1979
48763.pdf,de,False,1975-1979
48716.pdf,de,False,1975-1979
48392.pdf,de,False,1975-1979
49448.pdf,de,False,1975-1979
49604.pdf,de,False,1975-1979
48208.pdf,de,False,1975-1979
49451.pdf,de,False,1975-1979
48697.pdf,de,False,1975-1979
48925.pdf,de,False,1975-1979
50286.pdf,de,False,1975-1979
48713.pdf,de,False,1975-1979
48693.pdf,de,False,1975-1979
50205.pdf,de,False,1975-1979
49453.pdf,de,False,1975-1979
51074.pdf,de,False,1975-1979
48768.pdf,de,False,1975-1979
38366.pdf,de,False,1975-1979
49051.pdf,de,False,1975-1979
50891.pdf,de,False,1975-1979
48717.pdf,de,False,1975-1979
49315.pdf,de,False,1975-1979
38341.pdf,de,False,1975-1979
49331.pdf,de,False,1975-1979
49412.pdf,de,False,1975-1979
50574.pdf,de,False,1975-1979
38594.pdf,de,False,1975-1979
48913.pdf,de,False,1975-1979
49372.pdf,de,False,1975-1979
40763.pdf,de,False,1975-1979
48498.pdf,de,False,1975-1979
48753.pdf,de,False,1975-1979
50137.pdf,de,False,1975-1979
38540.pdf,de,False,1975-1979
39508.pdf,de,False,1975-1979
51315.pdf,de,False,1975-1979
58806.pdf,de,False,1975-1979
37700.pdf,de,False,1975-1979
38890.pdf,de,False,1975-1979
48733.pdf,de,False,1975-1979
51467.pdf,de,False,1975-1979
49046.pdf,de,False,1975-1979
39242.pdf,de,False,1975-1979
49249.pdf,de,False,1975-1979
51697.pdf,de,False,1975-1979
50288.pdf,de,False,1975-1979
50063.pdf,de,False,1975-1979
52055.pdf,de,False,1975-1979
48103.pdf,de,False,1975-1979
49256.pdf,de,False,1975-1979
48759.pdf,de,False,1975-1979
49450.pdf,de,False,1975-1979
49325.pdf,de,False,1975-1979
49307.pdf,de,False,1975-1979
34236.pdf,de,False,1975-1979
48176.pdf,de,False,1975-1979
48358.pdf,de,False,1975-1979
51705.pdf,de,False,1975-1979
39122.pdf,de,False,1975-1979
50289.pdf,de,False,1975-1979
50064.pdf,de,False,1975-1979
48366.pdf,de,False,1975-1979
50577.pdf,de,False,1975-1979
49309.pdf,de,False,1975-1979
51075.pdf,de,False,1975-1979
49316.pdf,de,False,1975-1979
49314.pdf,de,False,1975-1979
48458.pdf,de,False,1975-1979
